wavelength,sensitivity
389.98507091316253,0.7898139596252798
390.6319980094551,0.8180498746536476
394.3891515302314,0.9840348330914362
395.03607862652404,1.0064652328803265
395.6830057228166,1.0275761973875175
399.3406319980095,1.1204644412191576
399.98755909430207,1.1302282623037334
400.63448619059466,1.1386726481066096
403.74471261507836,1.1555614197123625
405.0385668076636,1.1555614197123625
405.68549390395617,1.154241984430663
406.3324210002488,1.1513392268109244
406.9793480965414,1.1471170339094863
407.626275192834,1.1428948410080482
408.79572032843987,1.131547697585433
410.08957452102516,1.120200554162818
411.38342871361033,1.1088534107402028
412.5528738492162,1.094603509697849
413.7223189848221,1.0819369309935345
415.01617317740727,1.0705897875709194
416.31002736999244,1.062145401768043
417.4794725055983,1.0566037735849054
418.7733266981836,1.0510621454017677
420.0671808907688,1.0439371948805907
422.53048021895984,1.027048423274838
424.9937795471509,1.0088402163873857
430.04478726051246,0.9721599155561416
432.607613834287,0.9539517086686895
435.0709131624781,0.934160179443198
436.36476735506335,0.9228130360205828
437.53421249066923,0.9114658925979677
438.7036576262751,0.9001187491753526
439.9975118188603,0.890354928090777
441.29136601144546,0.8832299775695999
442.46081114705134,0.8776883493864622
443.7546653396366,0.8734661564850242
445.0485195322218,0.8721467212033248
446.342373724807,0.8721467212033248
447.5367006718087,0.8750494788230636
448.7310276188105,0.8792716717245017
450.02488181139574,0.8848132999076394
451.3187360039809,0.890354928090777
452.4881811395868,0.8987993138936533
453.782035332172,0.9059242644148303
455.0758895247572,0.9130492149360073
457.63871609853175,0.9243963583586224
460.10201542672286,0.937062937062937
461.3958696193081,0.944187887584114
462.56531475491397,0.9526322733869903
463.73475989051985,0.9610766591898667
465.028614083105,0.9666182873730044
465.67554117939767,0.9679377226547037
469.43269470017395,0.9721599155561418
470.0796217964666,0.9763821084575799
470.6270216471757,0.9819237366407175
474.4837024135355,1.0397150019791526
475.0311022642446,1.0566037735849054
475.67802936053727,1.0790341733737958
479.4351828813136,1.2774772397413905
480.0821099776062,1.315476975854334
480.4055735257525,1.3352685050798256
484.8096541428214,1.6590579232088662
485.1331176909677,1.6772661300963183
485.45658123911403,1.6941549017020712
488.79074396616056,1.8279456392663933
490.08459815874573,1.865945375379337
490.7315252550384,1.884153582266789
491.378452351331,1.9023617891542413
492.0253794476236,1.9179311254782945
492.5478974869369,1.933500461802348
493.8417516795221,1.9630558121124153
495.13560587210725,1.991291727140783
496.4294600646925,2.0208470774508505
497.7233142572777,2.049082992479218
498.2707141079868,2.063069006465232
498.91764120427945,2.0744161498878473
499.5645683005721,2.0870827285921623
500.21149539686473,2.096846549676738
500.8584224931573,2.1052909354796143
501.5053495894499,2.112415886000791
502.02786762876315,2.119540836521968
502.6747947250558,2.123763029423406
503.8442398606617,2.133526850507982
505.1380940532469,2.144873993930597
507.60139338143796,2.170207151339226
508.89524757402313,2.1828737300435406
510.1891017666084,2.1968597440295548
511.48295595919365,2.212429080353608
512.6524010947994,2.2306372872410605
513.8467280418013,2.247526058846813
515.1405822343863,2.2644148304525658
516.4344364269716,2.2799841667766194
517.6038815625775,2.293970180762633
518.8977357551628,2.308220081804987
520.191589947748,2.32510885341074
521.4854441403331,2.343317060298192
522.7792983329184,2.364428024805383
523.9487434685243,2.3842195540308744
525.2425976611094,2.404011083256366
527.7058969893005,2.4406913840876103
530.1691963174916,2.4744689272991156
531.4630505100768,2.4900382636231693
532.6573774570786,2.5056075999472225
533.9512316496638,2.5211769362712757
535.245085842249,2.5367462725953294
537.7083851704401,2.5705238158068346
540.1716844986311,2.6056207943000396
541.4655386912164,2.6238290011874916
542.6349838268222,2.643620530412983
543.9288380194075,2.660509302018736
544.5757651157,2.6689536878216122
545.2226922119926,2.6744953160047498
546.5165464045779,2.682939701807626
547.8104005971632,2.688481329990763
548.979845732769,2.6898007652724627
550.2736999253542,2.6898007652724627
550.9206270216469,2.688481329990763
551.5675541179394,2.6855785723710244
552.7369992535453,2.678453621849848
553.931326200547,2.668689800765272
555.2251803931322,2.6602454149623957
556.5190345857175,2.6531204644412187
557.6884797213233,2.6446760786383425
558.9823339139086,2.6362316928354663
559.6292610102012,2.630690064652329
560.2761881064937,2.6235651141311522
561.570042299079,2.6079957778070986
562.7394874346849,2.5884681356379473
563.9089325702907,2.5686766064124558
565.2027867628759,2.5462462066235654
565.8497138591686,2.53489906320095
569.6068673799448,2.4546773980736245
570.2537944762375,2.4449135769890487
570.8011943269466,2.439371948805911
574.9813386414528,2.4127193561155824
575.3048021895991,2.407177727932445
575.9517292858916,2.3916083916083917
579.5844737496886,2.250956590579232
580.2314008459812,2.218498482649426
580.8783279422738,2.1847209394379203
584.63548146305,1.927167172450191
585.2824085593427,1.8735981000131943
585.605872107489,1.8453621849848265
588.9400348345355,1.483573030742842
590.2338890271208,1.3413379073756433
590.8808161234133,1.2695606280511942
594.9614331923359,0.776883493864626
595.2848967404822,0.7431059506531205
595.9318238367748,0.6781897347935084
599.688977357551,0.32748383691779925
600.3359044538437,0.2696925715793641
