wavelength,sensitivity
660.9728788255779,2.627523419976248
664.0831052500616,2.514843646919117
665.3769594426469,2.46127457448212
666.0238865389395,2.4330386594537523
669.6566310027365,2.2388177859875955
670.303558099029,2.209262435677528
670.9504851953217,2.181026520649161
674.707638716098,2.0332497690988243
675.3545658123905,2.0065971764084956
676.0014929086832,1.978361261380128
676.6484200049758,1.9488059110700606
677.8178651405816,1.8883757751682264
678.9873102761875,1.829265074548092
679.6342373724801,1.7997097242380244
680.2811644687727,1.773057131547696
680.9280915650652,1.7477239741390669
681.5750186613578,1.722390816730438
682.7444637969636,1.6772661300963174
684.0383179895489,1.6308220081804974
684.6852450858415,1.608391608391607
685.3321721821342,1.5843778862646773
685.9790992784267,1.5606280511940878
690.0597163473493,1.401504156221136
690.3831798954956,1.383295949333684
691.0301069917882,1.3439767779390408
694.6628514555852,1.0497427101200674
695.3097785518778,0.9948542024013711
