wavelength,sensitivity
389.9680813924492,1.2348514851485144
399.96758266420625,1.5326732673267323
409.9670839359633,1.5326732673267323
419.9665852077203,1.4532013201320129
429.9660864794773,1.3877227722772274
439.96558775123435,1.332277227722772
449.9650890229914,1.3166996699669962
459.96459029474846,1.339405940594059
469.9640915665055,1.385346534653465
479.9635928382625,1.6248184818481843
489.96309411001954,1.8766996699669962
499.96259538177657,2.0330033003300327
509.9620966535336,2.1127392739273922
519.9615979252906,2.204620462046204
529.9610991970476,2.3049504950495043
539.9606004688047,2.443036303630363
549.9601017405618,2.533333333333333
559.9596030123188,2.4649504950495045
569.9591042840757,2.3485148514851484
579.9586055558327,2.186138613861386
589.9581068275897,1.5693729372937288
599.9576080993468,0.664554455445544
