wavelength,sensitivity
380.01296887470073,1.5202849792202644
390.0139664804469,1.824064911933504
400.0149640861931,2.1553532554917862
410.0159616919393,2.1699980209776357
420.01695929768556,2.1870176132990293
430.0179569034318,2.158915495745101
440.018954509178,2.2056204235107844
450.01995211492425,2.162675638234711
460.02094972067044,2.214921828616662
470.0219473264167,2.269740748070452
480.0229449321629,2.025727290718384
490.02394253790914,1.3932317435187007
500.02494014365533,1.0356224025331475
510.0259377494016,0.7510389867405491
